16 18
0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 
4 0 0 4 4 4 4 4 4 4 0 3 0 0 0 0 
3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 3 4 0 0 0 0 0 0 0 10 0 0 0 0 0 
3 3 3 4 0 0 0 0 0 0 10 0 0 0 0 0 
2 3 3 3 4 4 7 7 7 7 7 7 7 7 7 7 
2 2 3 3 3 3 6 6 6 6 6 6 6 6 6 6 
2 2 2 3 3 3 4 6 6 6 6 6 6 6 6 6 
2 0 0 0 7 7 7 6 6 6 6 6 6 6 6 6 
2 9 2 7 6 2 3 6 6 6 6 6 6 6 6 6 
2 2 2 2 2 2 2 6 6 6 6 6 6 6 6 6 
2 2 0 0 0 2 2 2 6 6 6 6 6 6 6 6 
2 0 0 13 0 2 0 2 2 2 2 6 2 2 2 2 
2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 2 7 7 2 0 0 0 0 0 0 0 0 0 
11 0 2 2 6 6 2 2 2 2 2 2 2 2 2 2 
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
