16 15
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 4 4 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 3 3 4 4 0 0 0 0 2 2 2 2 
0 1 0 0 0 0 0 0 0 2 2 0 2 2 2 2 
4 4 4 4 10 10 10 10 2 2 2 4 2 2 2 2 
3 3 3 3 0 0 0 0 2 2 2 3 2 2 2 2 
2 0 0 0 0 0 0 0 0 0 2 3 5 0 0 0 
2 7 7 2 2 2 2 2 0 0 2 3 5 0 11 0 
2 6 6 2 2 2 2 2 2 2 2 2 4 4 4 4 
2 6 6 2 2 2 2 2 2 2 2 2 3 3 3 3 
2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 
2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 
