16 18
0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 11 
0 0 0 0 0 0 0 10 10 10 10 10 10 10 4 4 
0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 
7 7 7 7 7 7 7 7 4 0 0 0 0 0 0 0 
6 6 6 6 6 6 6 6 3 4 4 0 0 0 0 0 
6 6 6 6 6 6 6 6 3 0 0 0 4 0 0 0 
6 6 6 6 6 6 6 6 2 0 0 0 0 0 4 0 
6 6 6 6 6 6 6 6 2 0 0 0 0 4 0 0 
6 6 6 6 6 6 6 6 2 0 0 4 0 0 0 0 
6 6 6 6 6 6 2 2 2 4 0 0 0 0 0 0 
6 6 6 6 6 6 13 9 2 0 4 0 0 0 0 0 
2 2 2 2 2 2 2 2 2 0 0 4 0 0 0 0 
2 2 2 2 2 0 0 0 5 9 4 0 0 4 0 0 
2 2 2 0 0 0 0 0 5 4 0 0 0 0 0 4 
2 0 0 0 0 0 5 0 2 0 0 0 0 0 4 3 
0 0 1 0 0 5 5 0 0 0 0 0 4 4 3 3 
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
