16 30
2 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 
2 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 
2 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 
2 1 0 0 0 0 0 0 0 0 0 2 2 2 2 2 
2 2 2 2 0 0 2 2 0 2 10 2 2 2 2 2 
2 2 2 2 2 0 0 0 0 2 10 2 2 2 2 2 
2 2 2 2 2 2 0 0 0 2 0 2 2 2 2 2 
2 2 2 2 2 2 2 2 5 2 0 2 2 2 2 2 
2 2 2 2 2 2 2 5 5 2 10 2 2 2 2 2 
2 2 2 2 2 2 2 5 2 2 0 2 2 2 2 2 
2 2 2 2 2 2 2 5 5 2 0 2 2 2 2 2 
2 2 2 2 2 2 2 2 5 2 0 2 2 2 2 2 
2 2 2 2 2 2 2 5 5 2 10 2 2 2 2 2 
2 2 2 2 2 2 2 9 2 2 0 0 0 0 0 2 
2 2 2 2 2 2 2 10 0 2 13 2 7 7 7 2 
2 2 2 2 2 2 2 10 0 2 10 2 6 6 6 2 
2 2 2 2 2 2 2 7 5 2 0 2 6 6 6 2 
2 2 2 2 2 2 2 6 5 2 0 2 2 2 2 2 
2 2 2 2 2 2 2 5 5 2 0 2 2 2 2 2 
2 2 2 2 2 2 2 5 10 2 10 2 2 2 2 2 
2 2 2 2 2 2 2 5 7 2 0 2 2 2 2 2 
2 2 2 2 2 2 2 5 6 2 0 2 2 2 2 2 
2 2 2 2 2 2 2 5 5 2 0 2 2 2 2 2 
2 2 2 2 2 2 2 10 5 2 10 2 2 2 2 2 
2 2 2 2 2 2 2 7 5 2 0 2 2 2 2 2 
2 2 2 2 2 2 2 6 5 2 0 2 2 2 2 2 
2 2 2 2 2 2 2 2 5 2 2 2 2 2 2 2 
2 2 2 2 2 2 2 2 0 0 11 0 0 0 0 0 
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
