16 24
9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 4 4 4 4 4 4 4 4 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 4 0 0 0 4 0 
0 1 0 0 0 0 0 0 0 4 0 0 4 4 3 0 
4 4 4 7 7 7 7 7 7 3 7 4 3 3 3 0 
3 3 3 6 6 6 6 6 6 6 6 6 6 3 3 0 
2 2 3 6 6 6 6 6 6 6 6 6 6 3 3 0 
2 2 3 6 6 6 6 6 6 6 6 6 6 3 3 0 
2 2 3 3 6 6 6 6 6 6 6 6 6 3 3 0 
2 2 2 3 3 6 6 6 6 6 6 6 6 7 7 13 
2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 4 4 4 4 
7 4 0 0 0 0 0 0 0 0 0 4 3 3 3 3 
6 3 0 0 0 0 0 0 0 0 4 3 3 0 0 0 
6 3 7 0 0 0 0 0 0 4 3 3 0 0 0 0 
6 3 4 13 4 4 0 0 4 3 3 0 0 0 0 0 
6 3 3 3 3 3 4 4 3 3 0 0 0 0 0 11 
6 3 3 3 3 0 0 0 0 0 0 0 0 4 4 4 
6 7 7 7 0 0 0 0 0 0 0 0 4 3 3 3 
4 4 4 4 0 0 0 0 0 0 0 4 3 3 3 3 
3 3 3 3 4 4 4 4 4 4 4 3 3 3 3 3 
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 
