16 24
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 4 4 4 0 4 0 4 0 4 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 3 0 4 4 4 4 0 
0 1 0 0 0 0 0 0 0 3 7 7 7 7 3 0 
4 4 4 4 4 4 7 7 4 3 6 6 6 6 3 0 
6 6 6 6 6 6 6 6 6 3 6 6 6 6 3 0 
6 6 6 6 6 6 6 6 6 3 6 6 6 6 3 0 
6 6 6 6 6 6 6 6 6 3 6 6 6 6 3 0 
6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 13 
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 
2 2 2 2 2 2 2 2 2 2 2 2 0 0 0 0 
2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 2 0 4 4 0 0 0 0 0 0 0 4 4 
0 0 0 0 0 0 0 4 4 0 0 0 4 4 3 3 
0 4 0 0 0 0 0 0 0 0 4 4 3 3 3 3 
7 3 7 7 7 7 4 4 4 4 3 3 3 3 0 0 
6 3 6 6 6 6 13 3 3 3 3 3 0 0 0 0 
6 3 3 3 3 3 3 3 3 3 0 0 0 0 0 11 
6 3 3 3 3 3 3 3 0 0 0 0 0 4 4 4 
6 7 7 7 7 0 0 0 0 0 4 4 4 3 3 3 
3 3 3 3 3 4 4 4 4 4 3 3 3 3 3 3 
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 
